Text-ID	Sentence-ID	Text
EN_067	15	Also Venezuela has the world’s largest oil reserves, so Rosneft has acquired access to oil fields in Venezuela, and Russia supplies arms to Maduro and the military,” Marczak added.
EN_067	16	Russia has also helped Venezuela develop a cryptocurrency to avoid U.S. sanctions.
EN_067	17	Maduro announced in February last year that Venezuela would launch an online currency called the petro, which would be backed by the value of one barrel of oil.
EN_067	18	The move mimicked Moscow’s attempt to launch its own digital currency to avoid U.S. sanctions.
EN_067	19	The petro was widely deemed a desperate and risky attempt to attract foreign currency to the cash-strapped country.
EN_067	20	Meanwhile, other Russia-aligned countries such as China and Turkey have also thrown their weight behind Maduro.
EN_067	21	Researchers at the Atlantic Council who track disinformation online noted that some of the most prominent pro-Maduro Twitter hashtags originated out of Turkey.
EN_067	22	The Russian military contractor group Wagner is a secretive organization headed by a Russian lieutenant named Dmitri Utkin who is a member of the Russian military intelligence the GRU.
EN_067	23	The group has been linked to the death of three Russian journalists who were producing a documentary about Wagner’s work in the Central African Republic.
EN_067	24	Aside from its incursions into Africa, Wagner is also present in Syria and Ukraine.
EN_067	25	Russian media claims that Wagner is coordinated by Yevgeniy Prigozhin , a man who has been nicknamed “Putin’s chef.”
EN_067	26	Prigozhin allegedly ordered the Russian mercenaries to attack U.S. troops in Syria in February 2018.
EN_067	27	Special counsel Robert Mueller indicted Prigozhin, alleging that his St.
EN_067	28	Petersburg-based troll farm the Internet Research Agency played a major role in Russia’s efforts to influence the 2016 presidential election.
EN_067	29	Both Prigozhin and Utkin are also subject to U.S. sanctions.
EN_069	1	Fox News Commentators Blame Barack Obama For Tensions With Iran
EN_069	2	Fox News commentators and GOP lawmakers appearing on the network have blamed President Barack Obama for the current confrontation with Iran, despite the dramatic escalation in tensions since President Donald Trump took office.
EN_069	3	"A panel on right-wing opinion host Sean Hannity's Tuesday evening show blasted Obama's ""appeasement"" of Iran, arguing that it was ""obvious"" that strategy did not work."
EN_069	4	Commentators on the network, including Republican Representative Adam Kinzinger of Illinois and Senator Ted Cruz of Texas, also argued that the former president's policies were the reason why tensions were
EN_069	5	Pete Hegseth, a fellow panelist and Fox News contributor, agreed, suggesting an even stronger retaliation should come from Washington.
EN_069	6	"Fox News host Brian Kilmeade said, ""The president has played this spot-on thus far, totally reversing the appeasement policies of the Obama administration."""
EN_069	7	"""Where we are right now is on Barack Obama,"" he claimed."
EN_069	8	Hegseth repeated his criticism of Obama on Wednesday morning during a segment of the Fox News morning show Fox & Friends.
EN_069	9	"""Listen, this instant, this moment right now, is on Barack Obama, not Donald Trump,"" he said."
EN_069	10	Appearing on Fox News on Tuesday evening, Cruz lobbed similar accusations against Obama.
EN_069	11	"""In a very real sense, the missiles that we saw fired on U.S. servicemen and women tonight were paid for by the billions the Obama administration flooded the Ayatollah with,"" he argued, referred to Ali Khamenei, Iran's supreme leader."
EN_069	12	"When Fox & Friends played the clip of Cruz's remarks during a segment with Kinzinger on Wednesday morning, the congressman said Cruz was ""100 percent right."""
EN_069	13	He then went on to attack the 2015 Joint Comprehensive Plan of Action (JCPOA), commonly known as the Iran nuclear deal, which was signed by the Obama administration.
EN_069	14	Newsweek has reached out to Obama's press office for comment but did not hear back before publication.
EN_069	15	In reality, tensions between Tehran and Washington had de-escalated significantly in the final years of Obama's presidency.
EN_069	16	The JCPOA, which was also signed by the European Union, France, Germany, the United Kingdom, Russia and China, offered Iran sanctions relief and international investment in exchange for curbing its nuclear program.
EN_069	17	Consistent reports from the U.N. nuclear watchdog confirmed that Iran was in compliance with the agreement, but Trump had long criticized Obama and the international accord.
EN_069	18	In May 2018, the president decided to withdraw from the deal and reimplement sanctions against the Islamic Republic, a move that was condemned by the deal's other signatories.
EN_069	19	Despite Trump's decision, Iran worked with European leaders as well as Russia and China to preserve the deal until May 2019, one year after Trump had announced the U.S. withdrawal.
EN_069	20	Tehran then announced it would begin taking steps back from its commitment under the agreement, in hopes of exerting pressure on the U.S. to return to it.
EN_069	21	But with Trump's decision to kill Qassem Soleimani, a top Iranian general who commanded the country's elite Quds Force, as he arrived in Iraq last week, Iran announced that it would no longer abide by any of its commitments under the JCPOA.
EN_069	22	"Vowing "" revenge "" for the killing of the military leader, Iran carried out the missile strikes on U.S. bases in Iraq on Tuesday night."
EN_069	23	There have been no initial reports of U.S. casualties from the attack.
EN_069	24	Iranian Foreign Minister Javad Zarif has suggested that his nation does not plan to carry out any more attacks against U.S. interests, saying that the response to Soleimani's killing had been proportional.
EN_069	25	"But Khamenei said that the military strikes were ""not enough."""
EN_069	26	Republican Senator Rand Paul of Kentucky has offered a starkly different narrative to that of Kinzinger and Cruz.
EN_069	27	In an interview with Fox News on Tuesday morning, he argued that the situation with Iran had been improving under the nuclear deal.
EN_069	28	"""I hate this."
EN_069	29	I hate that this is where we are going....
EN_069	30	"There was much less killing, much less violence after the Iran agreement,"" he said."
